                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                0.81367,                0.56022,                 1.1042,                0.82806,                0.75706,                 0.8112,                0.55883,                 1.1997,                0.72395,                 1.4999,             0.00047038,             0.00047038,             0.00047038
                    129,                0.82496,                0.55735,                 1.1025,                0.83524,                0.76164,                0.81795,                 0.5618,                 1.1943,                0.69954,                   1.51,             0.00046419,             0.00046419,             0.00046419
                    130,                0.81172,                0.55464,                 1.0933,                0.83749,                0.73791,                0.80084,                0.55503,                 1.2019,                0.72159,                 1.5108,               0.000458,               0.000458,               0.000458
                    131,                0.82033,                0.56013,                  1.101,                0.79067,                0.76877,                0.80788,                0.54731,                 1.2425,                0.73263,                 1.5388,             0.00045181,             0.00045181,             0.00045181
                    132,                0.82148,                0.56075,                 1.1087,                0.82424,                0.75463,                0.81858,                0.55941,                 1.2136,                0.71074,                 1.5012,             0.00044563,             0.00044563,             0.00044563
                    133,                0.79886,                0.54422,                 1.0871,                0.82105,                0.77963,                0.82192,                0.55659,                 1.2325,                0.69616,                 1.5075,             0.00043944,             0.00043944,             0.00043944
                    134,                0.79573,                0.53828,                 1.0878,                0.83161,                0.76884,                0.82096,                0.56265,                 1.2162,                0.70054,                 1.5087,             0.00043325,             0.00043325,             0.00043325
                    135,                0.79601,                0.54805,                 1.0815,                0.83794,                0.76714,                0.81993,                0.55871,                  1.213,                0.69021,                 1.5022,             0.00042706,             0.00042706,             0.00042706
                    136,                0.78074,                0.53241,                 1.0872,                0.83309,                0.77342,                0.81476,                0.55204,                 1.2265,                 0.7076,                 1.5399,             0.00042087,             0.00042087,             0.00042087
                    137,                0.79852,                0.53794,                  1.087,                0.86756,                0.74231,                0.81852,                0.55603,                 1.1969,                0.70803,                 1.4954,             0.00041469,             0.00041469,             0.00041469
                    138,                0.80199,                0.54427,                 1.0886,                0.82209,                0.78423,                0.82163,                0.55988,                 1.1882,                0.69661,                 1.4809,              0.0004085,              0.0004085,              0.0004085
                    139,                0.79022,                  0.531,                 1.0818,                0.82644,                0.77055,                 0.8228,                0.55973,                 1.1992,                 0.6964,                 1.4937,             0.00040231,             0.00040231,             0.00040231
                    140,                 0.7793,                0.53083,                 1.0787,                0.81451,                0.78275,                0.81523,                0.56191,                 1.1976,                0.71367,                  1.486,             0.00039613,             0.00039613,             0.00039613
                    141,                0.77415,                0.53138,                  1.072,                0.83466,                0.75837,                0.81081,                0.56181,                 1.1953,                0.70904,                 1.4952,             0.00038994,             0.00038994,             0.00038994
                    142,                0.78658,                0.54001,                 1.0736,                0.80973,                0.78839,                0.82133,                0.56397,                 1.1891,                0.69468,                 1.4817,             0.00038375,             0.00038375,             0.00038375
                    143,                0.77173,                0.52817,                 1.0777,                0.80725,                0.78974,                0.82243,                0.56297,                 1.2047,                0.67863,                 1.5145,             0.00037756,             0.00037756,             0.00037756
                    144,                 0.7664,                0.52106,                 1.0725,                0.83299,                 0.7589,                0.81334,                0.56267,                 1.2004,                0.68932,                  1.503,             0.00037138,             0.00037138,             0.00037138
                    145,                0.77462,                0.52594,                 1.0802,                0.81087,                0.79802,                0.82235,                0.56204,                 1.1955,                0.67119,                 1.5075,             0.00036519,             0.00036519,             0.00036519
                    146,                0.75548,                0.51244,                 1.0643,                0.82166,                0.76766,                0.80787,                0.55749,                  1.175,                0.67882,                 1.4784,               0.000359,               0.000359,               0.000359
                    147,                0.75991,                0.51243,                 1.0598,                0.83588,                0.75132,                0.80951,                0.55607,                 1.1956,                0.70677,                 1.5132,             0.00035281,             0.00035281,             0.00035281
                    148,                0.76267,                 0.5196,                 1.0672,                0.80808,                0.76154,                0.80577,                0.55654,                 1.1869,                0.69699,                 1.5148,             0.00034663,             0.00034663,             0.00034663
                    149,                0.74168,                0.50275,                 1.0538,                 0.8556,                0.76122,                0.81695,                 0.5583,                 1.1975,                 0.6793,                 1.5404,             0.00034044,             0.00034044,             0.00034044
                    150,                0.74262,                0.50013,                 1.0614,                 0.8088,                0.77699,                0.81556,                0.55695,                 1.2015,                0.68227,                 1.5278,             0.00033425,             0.00033425,             0.00033425
